415: CraigPerks 72.191662; 90% interval: (71.810011, 72.509882)
416: JohnMaginnes 72.200697; 90% interval: (71.421699, 72.773407)
417: EricAxley 72.206871; 90% interval: (71.818313, 72.363002)
418: GlenHnatiuk 72.207180; 90% interval: (71.451317, 72.638368)
419: PatrickMoore 72.209138; 90% interval: (71.770286, 72.264731)
420: SergioGarcia 72.220255; 90% interval: (71.818313, 73.056901)
421: MarkEvenson 72.220677; 90% interval: (71.818313, 73.643892)
422: KenKelley 72.224542; 90% interval: (70.546406, 72.303110)
423: BrianGay 72.225302; 90% interval: (71.818313, 74.405050)
424: DonYrene 72.232247; 90% interval: (71.818313, 72.424275)
425: DavidSchnider 72.238798; 90% interval: (71.818313, 73.438991)
426: ChrisHeinz 72.239599; 90% interval: (71.818313, 73.307876)
427: CharlesCoody 72.244302; 90% interval: (71.818313, 73.302616)
428: GlenDay 72.245947; 90% interval: (71.818313, 73.558904)
429: BobAckerman 72.250137; 90% interval: (70.506169, 72.539892)
430: CaseyMartin 72.250528; 90% interval: (70.932560, 72.640781)
431: BillBritton 72.256595; 90% interval: (71.818313, 73.018764)
432: MikeSpringer 72.268494; 90% interval: (71.625970, 72.343077)
433: NickO'Hern 72.289873; 90% interval: (71.818313, 73.314167)
434: ThomasLevet 72.290518; 90% interval: (71.818313, 72.687776)
435: DavidNoll 72.295021; 90% interval: (71.146448, 73.497440)
436: WillieWood 72.297537; 90% interval: (71.818313, 72.843370)
437: TomScherrer 72.305279; 90% interval: (71.818313, 72.501288)
438: JayOverton 72.310442; 90% interval: (71.818313, 74.788597)
439: J.J.Henry 72.313740; 90% interval: (71.306477, 72.990969)
440: KevinHayashi 72.319660; 90% interval: (71.674419, 73.091236)
441: TommyAaron 72.320398; 90% interval: (71.818313, 72.496433)
442: PhillipPrice 72.323517; 90% interval: (71.818313, 74.750057)
443: BobMucha 72.325074; 90% interval: (70.830024, 73.058741)
444: DarrellKestner 72.325997; 90% interval: (71.818313, 72.601778)
445: NickFlanagan 72.328092; 90% interval: (71.818313, 72.460951)
446: BrentSchwarzrock 72.344757; 90% interval: (71.816406, 72.567225)
447: BruceSmith 72.351879; 90% interval: (71.818313, 73.080380)
448: TedTryba 72.366641; 90% interval: (71.818313, 73.658921)
449: SteveSchneiter 72.378591; 90% interval: (71.646400, 72.900942)
450: ToddFischer 72.383938; 90% interval: (71.818313, 72.692384)
451: TrippIsenhour 72.394327; 90% interval: (71.818313, 72.991836)
452: GabrielHjertstedt 72.401994; 90% interval: (71.818313, 73.912432)
453: KellyGibson 72.411672; 90% interval: (70.909959, 74.104995)
454: KirkTriplett 72.419289; 90% interval: (71.818313, 73.105620)
455: ZaneZwemke 72.424028; 90% interval: (71.818313, 72.879815)
456: ToddHamilton 72.431045; 90% interval: (70.581632, 72.550595)
457: RussCochran 72.435024; 90% interval: (71.818313, 72.583311)
458: DavidOh 72.440859; 90% interval: (71.818313, 73.631888)
459: ArjunAtwal 72.448794; 90% interval: (71.818313, 72.628325)
460: CurtisStrange 72.450127; 90% interval: (71.184840, 73.169100)
461: BillGlasson 72.455134; 90% interval: (71.626023, 72.807711)
462: StanUtley 72.459231; 90% interval: (71.343887, 72.526850)
463: SeanFarren 72.468652; 90% interval: (71.818313, 72.756735)
464: KenichiKuboya 72.475870; 90% interval: (71.774356, 73.155556)
465: ChrisRiley 72.483545; 90% interval: (71.818313, 73.023743)
466: IanLeggatt 72.484236; 90% interval: (71.818313, 72.962294)
467: JimBenepe 72.496664; 90% interval: (71.818313, 72.672785)
468: JohnElliott 72.501014; 90% interval: (71.818313, 74.149030)
469: SteveFlesch 72.503234; 90% interval: (71.818313, 73.324873)
470: MikeHulbert 72.508246; 90% interval: (71.321233, 72.609411)
471: CharlieBrown 72.510973; 90% interval: (71.818313, 73.610971)
472: BradleyHeaven 72.515063; 90% interval: (71.818313, 73.083409)
473: FrankGraziosa 72.521486; 90% interval: (71.818313, 75.581726)
474: DavidGossett 72.534875; 90% interval: (71.818313, 73.454336)
475: GuyBoros 72.542970; 90% interval: (71.818313, 73.023105)
476: MikeSullivan 72.551278; 90% interval: (71.818313, 73.526481)
477: PatrickPrince 72.552301; 90% interval: (71.586467, 73.321030)
478: BradFaxon 72.553393; 90% interval: (71.564081, 72.943753)
479: MarcelSiem 72.557249; 90% interval: (71.818313, 73.776687)
480: JoelKribel 72.558314; 90% interval: (71.818313, 72.994443)
481: DanForsman 72.561121; 90% interval: (71.818313, 73.292802)
482: KevinGiancola 72.562070; 90% interval: (71.818313, 73.271951)
483: DavidHowell 72.565454; 90% interval: (71.594024, 72.763309)
484: DavidOgrin 72.567569; 90% interval: (71.417831, 74.069029)
485: ChrisCouch 72.617891; 90% interval: (71.818313, 73.296353)
486: PaulHoltby 72.634250; 90% interval: (71.818313, 74.101973)
487: JoeDurant 72.635641; 90% interval: (71.818313, 72.971226)
488: ChadCampbell 72.645596; 90% interval: (71.801154, 74.262609)
489: RyanWelborn 72.647342; 90% interval: (72.198921, 72.882631)
490: DavidSutherland 72.647797; 90% interval: (71.818313, 73.209700)
491: DarrenWallace 72.651347; 90% interval: (71.818313, 72.651347)
492: BrandtJobe 72.671786; 90% interval: (71.818313, 73.888727)
493: SpencerLevin 72.674394; 90% interval: (71.818313, 73.191869)
494: JeffMaggert 72.676994; 90% interval: (71.818313, 73.314302)
495: PeterLonard 72.680263; 90% interval: (71.818313, 72.916972)
496: NathanSmith 72.684616; 90% interval: (71.818313, 72.817081)
497: DarrenFichardt 72.688489; 90% interval: (71.818313, 74.795970)
498: SteveGotsche 72.693002; 90% interval: (71.818313, 73.041534)
499: JoakimHaeggman 72.745671; 90% interval: (71.818313, 73.732372)
500: JJWall 72.754739; 90% interval: (71.818313, 73.425469)
501: BrandonKnaub 72.767538; 90% interval: (71.818313, 73.006284)
502: PaulGoydos 72.771447; 90% interval: (71.818313, 74.179938)
503: EdwardLoar 72.780563; 90% interval: (71.818313, 73.902956)
504: JyotiRandhawa 72.781230; 90% interval: (71.818313, 73.152227)
505: AaronBarber 72.784217; 90% interval: (70.367936, 73.693025)
506: PhilMickelson 72.789600; 90% interval: (71.617495, 72.858342)
507: CameronBeckman 72.800650; 90% interval: (71.818313, 73.771324)
508: JayWilliamson 72.814209; 90% interval: (72.700039, 72.921098)
509: JohnBungert 72.818578; 90% interval: (71.595184, 74.035367)
510: HarrisonFrazar 72.840089; 90% interval: (71.818313, 73.780934)
511: KrisCox 72.846494; 90% interval: (71.818313, 73.436744)
512: TedPurdy 72.852342; 90% interval: (71.404988, 73.393419)
513: CraigStadler 72.853360; 90% interval: (71.818313, 73.555315)
514: BradleyHughes 72.857281; 90% interval: (71.818313, 74.401198)
515: CameronDoan 72.889247; 90% interval: (71.818313, 74.528056)
516: RyanPalmer 72.896927; 90% interval: (71.818313, 73.435393)
517: SeanEnglish 72.897434; 90% interval: (71.294293, 73.085885)
518: HankKuehne 72.942000; 90% interval: (71.669257, 73.172385)
519: BillyAndrade 72.946403; 90% interval: (72.451273, 72.994035)
520: BradFabel 72.948511; 90% interval: (71.690604, 73.131866)
521: RichardZokol 72.949143; 90% interval: (71.818313, 74.337854)
522: HaleIrwin 72.951548; 90% interval: (71.818313, 73.059233)
523: JonathanOta 72.953859; 90% interval: (71.818313, 73.241226)
524: JohnEllis 72.954134; 90% interval: (71.818313, 73.704511)
525: ColinMontgomerie 72.961563; 90% interval: (71.818313, 73.510356)
526: GregKraft 72.973978; 90% interval: (71.818313, 74.576677)
527: MikeGrob 72.983000; 90% interval: (71.818313, 73.468693)
528: TimFleming 72.990359; 90% interval: (71.818313, 74.177292)
529: VijaySingh 73.000260; 90% interval: (71.818313, 73.215094)
530: KevinMuncrief 73.015990; 90% interval: (71.818313, 74.731162)
531: JefferyW.Martin 73.021313; 90% interval: (71.818313, 73.530630)
532: CraigBarlow 73.021407; 90% interval: (71.818313, 73.623961)
533: DavidBerganio,Jr. 73.024311; 90% interval: (71.818313, 74.306128)
534: FultonAllem 73.029516; 90% interval: (71.818313, 73.306365)
535: WoodyAustin 73.030100; 90% interval: (72.986743, 73.600093)
536: JoeAffrunti 73.049455; 90% interval: (72.023231, 73.346851)
537: BobbyKalinowski 73.059526; 90% interval: (71.818313, 73.818305)
538: RobertGarrigus 73.064390; 90% interval: (72.925833, 73.288910)
539: TimConley 73.081649; 90% interval: (71.818313, 73.726742)
540: MichaelHenderson 73.096128; 90% interval: (71.818313, 73.839033)
541: IanPoulter 73.098615; 90% interval: (71.783182, 73.535217)
542: BobHeintz 73.137990; 90% interval: (71.818313, 73.856902)
543: BoVanPelt 73.140578; 90% interval: (71.818313, 73.792494)
544: KevinSavage 73.145662; 90% interval: (71.818313, 75.650775)
545: KrisMoe 73.146535; 90% interval: (71.818313, 74.541664)
546: DavidEdwards 73.159170; 90% interval: (72.492048, 73.223806)
547: BenCurtis 73.169846; 90% interval: (71.818313, 74.643305)
548: SvenStruver 73.177539; 90% interval: (71.818313, 73.752558)
549: VanceVeazey 73.197417; 90% interval: (71.818313, 73.969385)
550: DanHalldorson 73.205496; 90% interval: (71.818313, 73.708065)
551: MikeHarmon 73.207074; 90% interval: (71.818313, 73.824844)
552: DelPonchock 73.216563; 90% interval: (71.818313, 73.883674)
553: DavidDuval 73.219597; 90% interval: (73.216189, 73.537876)
554: HiroyukiFujita 73.223320; 90% interval: (71.818313, 74.026966)
555: YusakuMiyazato 73.228600; 90% interval: (71.818313, 74.639308)
556: J.P.Hayes 73.246088; 90% interval: (71.818313, 74.981700)
557: MikeAustin 73.246708; 90% interval: (72.076005, 73.472558)
558: CliffKresge 73.262233; 90% interval: (71.677873, 73.452794)
559: JohnsonWagner 73.271138; 90% interval: (71.818313, 73.598380)
560: RorySabbatini 73.275017; 90% interval: (71.818313, 73.585461)
561: TagRidings 73.333103; 90% interval: (71.818313, 73.825147)
562: MarkBrooks 73.348932; 90% interval: (71.818313, 74.136956)
563: DennisColligan 73.356314; 90% interval: (71.818313, 73.781995)
564: DeanA.Wilson 73.366910; 90% interval: (72.427474, 73.912736)
565: EstebanToledo 73.368450; 90% interval: (71.818313, 75.427666)
566: PaulMcGinley 73.370206; 90% interval: (71.818313, 73.527727)
567: KevinDurkin 73.371099; 90% interval: (71.543954, 73.918644)
568: GeorgeBryan 73.372983; 90% interval: (71.818313, 73.469898)
569: RamonBescansa 73.419992; 90% interval: (71.818313, 74.433435)
570: BoydSummerhays 73.444016; 90% interval: (71.818313, 74.448430)
571: MikeHeinen 73.477686; 90% interval: (71.818313, 73.849289)
572: PadraigHarrington 73.485247; 90% interval: (71.818313, 73.717665)
573: AndyMorse 73.494675; 90% interval: (71.818313, 74.100811)
574: MathiasGronberg 73.510132; 90% interval: (71.818313, 74.156920)
575: DavidMorlandIV 73.520165; 90% interval: (71.818313, 73.991143)
576: JonTurcott 73.583212; 90% interval: (71.818313, 73.647807)
577: JimRutledge 73.617289; 90% interval: (71.818313, 73.622430)
578: TetsujiHiratsuka 73.624145; 90% interval: (71.818313, 73.913253)
579: ScottHarrington 73.630526; 90% interval: (71.818313, 74.696438)
580: ThongchaiJaidee 73.646680; 90% interval: (71.818313, 73.924880)
581: CarlAlexander 73.693771; 90% interval: (71.818313, 74.176498)
582: JoseCoceres 73.695741; 90% interval: (71.997599, 73.921746)
583: SandyLyle 73.769732; 90% interval: (71.818313, 74.519583)
584: CharlesHowellIII 73.774749; 90% interval: (71.818313, 74.755275)
585: LorenRoberts 73.859309; 90% interval: (73.730536, 73.874639)
586: LarryRinker 73.930384; 90% interval: (71.818313, 74.717014)
587: DannyBriggs 73.933806; 90% interval: (72.886962, 74.463880)
588: MarioTiziani 73.939319; 90% interval: (71.818313, 74.042755)
589: DudleyHart 74.006415; 90% interval: (72.539628, 75.060778)
590: CamiloVillegas 74.039180; 90% interval: (71.818313, 74.068019)
591: DerekLamely 74.059305; 90% interval: (71.818313, 74.645679)
592: StuartAppleby 74.076426; 90% interval: (71.818313, 74.924656)
593: JohnConnelly 74.084515; 90% interval: (71.818313, 74.157100)
594: JamieElliott 74.107154; 90% interval: (71.818313, 74.116564)
595: RodPampling 74.201335; 90% interval: (71.818313, 75.632426)
596: AndreStolz 74.300154; 90% interval: (71.818313, 74.451293)
597: RodCurl 74.355775; 90% interval: (71.818313, 74.475204)
598: ScottDunlap 74.383805; 90% interval: (71.818313, 74.396361)
599: PatrickSheehan 74.435492; 90% interval: (71.818313, 76.893970)
600: KeithFergus 74.530361; 90% interval: (71.818313, 75.065474)
601: JasonDufner 74.566214; 90% interval: (71.818313, 74.786557)
602: JimmyGreen 74.684533; 90% interval: (71.818313, 77.636256)
603: AndyCrain 74.819675; 90% interval: (73.548603, 74.839618)
604: ChrisNallen 75.285112; 90% interval: (71.818313, 75.565003)
