407: CaryHungate 72.976822; 90% interval: (71.197985, 76.930208)
408: JasonCaron 72.988176; 90% interval: (70.963239, 74.488064)
409: ToddBarranger 73.005678; 90% interval: (71.735740, 76.688493)
410: JonathanOta 73.039743; 90% interval: (68.320716, 77.506907)
411: SteveGotsche 73.041769; 90% interval: (71.001803, 79.367899)
412: RichardScott 73.054438; 90% interval: (71.818313, 74.219494)
413: JimRutledge 73.062210; 90% interval: (71.043885, 74.838655)
414: MikeSmall 73.083843; 90% interval: (68.434412, 75.083909)
415: TetsujiHiratsuka 73.094418; 90% interval: (70.858405, 78.439445)
416: SteveFriesen 73.107155; 90% interval: (71.014078, 75.731839)
417: DavidCarr 73.110243; 90% interval: (70.589696, 75.553887)
418: JohnBungert 73.115914; 90% interval: (71.818313, 81.978829)
419: TedTryba 73.117667; 90% interval: (71.818313, 76.234077)
420: YusakuMiyazato 73.139387; 90% interval: (67.054708, 75.360805)
421: AlanSchulte 73.139930; 90% interval: (70.539446, 78.908788)
422: SeanPacetti 73.153685; 90% interval: (70.250688, 76.630507)
423: BernhardLanger 73.166256; 90% interval: (67.783562, 74.544145)
424: CraigThomas 73.219387; 90% interval: (69.873216, 76.660657)
425: FrankGraziosa 73.240985; 90% interval: (71.063511, 75.806201)
426: JonathanKaye 73.281416; 90% interval: (71.287223, 76.079137)
427: RyanPalmer 73.285229; 90% interval: (70.442866, 76.175011)
428: TimThelen 73.308145; 90% interval: (71.499056, 75.738345)
429: DanielChopra 73.310743; 90% interval: (70.225314, 75.160347)
430: BartBryant 73.313198; 90% interval: (71.050473, 76.591908)
431: ArronOberholser 73.316891; 90% interval: (70.926067, 75.493625)
432: StephenAllan 73.347584; 90% interval: (70.294867, 76.000574)
433: NathanSmith 73.375103; 90% interval: (71.005086, 77.735749)
434: JohnAber 73.402119; 90% interval: (70.325755, 77.633154)
435: JohnCook 73.415463; 90% interval: (70.341048, 76.093699)
436: J.B.Sneve 73.418310; 90% interval: (71.412280, 75.302759)
437: DerekGillespie 73.437175; 90% interval: (71.748855, 75.606272)
438: ErnieEls 73.448453; 90% interval: (71.011941, 74.829848)
439: LenMattiace 73.479141; 90% interval: (71.480177, 76.622062)
440: RobertHamilton 73.527662; 90% interval: (71.817070, 75.077991)
441: JoseCoceres 73.536623; 90% interval: (70.884263, 75.574200)
442: MarkWilson 73.553957; 90% interval: (70.999716, 76.431201)
443: HeathSlocum 73.581685; 90% interval: (70.331885, 75.761005)
444: BillBritton 73.590103; 90% interval: (70.555199, 75.763391)
445: FultonAllem 73.611117; 90% interval: (71.955937, 75.239705)
446: RichBarcelo 73.626737; 90% interval: (71.524464, 76.478248)
447: TimPetrovic 73.655171; 90% interval: (71.261890, 76.081658)
448: DavidOgrin 73.659957; 90% interval: (70.596503, 78.637866)
449: SteveBurns 73.662807; 90% interval: (71.818313, 75.550930)
450: KevinMuncrief 73.669716; 90% interval: (68.788398, 77.928685)
451: DonnieHammond 73.674238; 90% interval: (71.145978, 78.930831)
452: BradSutterfield 73.684896; 90% interval: (70.328787, 77.871258)
453: CraigBarlow 73.712829; 90% interval: (71.818313, 76.229522)
454: CameronDoan 73.786822; 90% interval: (69.805571, 75.605524)
455: JoeDurant 73.789948; 90% interval: (71.818313, 75.565690)
456: OlinBrowne 73.801645; 90% interval: (71.077625, 78.531067)
457: BobFord 73.802866; 90% interval: (70.999781, 75.822589)
458: MichaelPearson 73.805511; 90% interval: (70.398745, 76.053725)
459: WesShort 73.826284; 90% interval: (72.093211, 78.196213)
460: DerekLamely 73.830694; 90% interval: (70.951264, 76.216962)
461: GlenDay 73.840081; 90% interval: (70.989490, 77.686156)
462: JoeOgilvie 73.847976; 90% interval: (72.031196, 75.601369)
463: TomScherrer 73.866149; 90% interval: (71.818313, 76.336101)
464: JohnMaginnes 73.873305; 90% interval: (71.818313, 78.184821)
465: EdFryatt 73.878932; 90% interval: (68.250682, 79.609443)
466: BobHeintz 73.886526; 90% interval: (71.818313, 77.570960)
467: TedPurdy 73.891041; 90% interval: (70.494621, 75.332470)
468: TomPernice,Jr. 73.895561; 90% interval: (70.492417, 80.598114)
469: SeanFarren 73.900256; 90% interval: (72.041716, 75.731639)
470: RyanWelborn 73.905723; 90% interval: (69.566986, 77.226337)
471: LarryRinker 73.957408; 90% interval: (72.622834, 77.113110)
472: FredrikJacobson 73.966673; 90% interval: (70.225207, 79.314769)
473: JamesH.McLean 74.001913; 90% interval: (70.374100, 76.199991)
474: NickFlanagan 74.010459; 90% interval: (70.748081, 76.250711)
475: CraigStevens 74.013739; 90% interval: (71.072687, 78.244656)
476: StanUtley 74.050584; 90% interval: (71.556632, 76.216157)
477: HeathWassem 74.082973; 90% interval: (70.937347, 77.975838)
478: PatrickMoore 74.087699; 90% interval: (69.277306, 80.255207)
479: DickyPride 74.103814; 90% interval: (71.330254, 77.313066)
480: JackNicklaus 74.133446; 90% interval: (71.818313, 76.731450)
481: TommyAaron 74.141845; 90% interval: (71.818313, 76.572604)
482: DavidRoesch 74.143964; 90% interval: (70.423421, 77.404640)
483: BrettRumford 74.190076; 90% interval: (71.008707, 80.751159)
484: MikeSchuchart 74.210786; 90% interval: (71.367810, 78.017773)
485: CaseyWittenberg 74.211430; 90% interval: (71.818313, 76.331735)
486: BobBurns 74.224404; 90% interval: (71.375949, 76.268505)
487: LorenPersonett 74.318138; 90% interval: (71.818313, 77.474204)
488: HalSutton 74.335944; 90% interval: (70.916470, 77.786105)
489: JohnDaly 74.339973; 90% interval: (71.818313, 79.543919)
490: GeorgeBryan 74.344992; 90% interval: (71.761167, 75.438248)
491: SpikeMcRoy 74.348775; 90% interval: (70.716400, 76.716030)
492: TimWeinhart 74.350842; 90% interval: (71.818313, 76.884185)
493: UlyGrisette 74.373759; 90% interval: (70.810457, 82.733840)
494: ScottMcCarron 74.379237; 90% interval: (70.837813, 75.741879)
495: VijaySingh 74.383683; 90% interval: (69.547309, 77.692437)
496: JimSchuman 74.387158; 90% interval: (71.658886, 77.005597)
497: JoeyMaxon 74.414118; 90% interval: (72.108979, 77.062859)
498: NickFaldo 74.445715; 90% interval: (70.550392, 76.728049)
499: J.P.Hayes 74.461191; 90% interval: (73.199227, 75.684854)
500: ScottVerplank 74.467948; 90% interval: (71.790704, 77.071266)
501: ChrisCouch 74.470161; 90% interval: (69.948932, 76.426092)
502: JamesLepp 74.489420; 90% interval: (71.126754, 76.664120)
503: JohnHuston 74.495639; 90% interval: (73.293317, 78.994783)
504: GaryPlayer 74.623619; 90% interval: (71.291947, 76.639131)
505: CamiloVillegas 74.680075; 90% interval: (70.574346, 76.720249)
506: ShingoKatayama 74.684417; 90% interval: (69.776661, 79.707084)
507: KellyGibson 74.699596; 90% interval: (69.660683, 81.114910)
508: FrankLickliter 74.745492; 90% interval: (70.605228, 77.596921)
509: BrettPaquet 74.780383; 90% interval: (71.818313, 76.594170)
510: JasonDufner 74.878569; 90% interval: (73.306395, 77.403781)
511: AndreStolz 74.916923; 90% interval: (71.818313, 76.052948)
512: MikeBaker,Jr. 74.919419; 90% interval: (70.512688, 77.256789)
513: TrevorImmelman 74.930149; 90% interval: (72.338319, 78.122884)
514: ScottGutschewski 74.955622; 90% interval: (71.818313, 80.881574)
515: LeeJanzen 74.956687; 90% interval: (71.637070, 77.131320)
516: D.J.Trahan 74.957224; 90% interval: (71.494493, 76.850034)
517: MyungJunPark 74.973130; 90% interval: (71.818313, 79.109084)
518: LukeDonald 74.987345; 90% interval: (71.533537, 78.251818)
519: SteveScott 75.074923; 90% interval: (70.570539, 83.351176)
520: JoeAffrunti 75.099982; 90% interval: (72.860470, 81.602651)
521: DaveEichelberger 75.120148; 90% interval: (71.818313, 83.911018)
522: StephenWoodard 75.126470; 90% interval: (72.790928, 77.942878)
523: CraigBowden 75.151596; 90% interval: (70.191979, 78.022246)
524: JasonLaing 75.158028; 90% interval: (70.431935, 77.725416)
525: DonPooley 75.182710; 90% interval: (71.818313, 77.677781)
526: KevinSavage 75.200625; 90% interval: (72.088786, 77.736649)
527: DaisukeMaruyama 75.208731; 90% interval: (71.818313, 78.451876)
528: MarkEvenson 75.266686; 90% interval: (72.628487, 78.619403)
529: KevinSutherland 75.280005; 90% interval: (72.422909, 76.733387)
530: JCAnderson 75.306019; 90% interval: (72.231483, 77.477851)
531: MichaelAllen 75.311756; 90% interval: (72.453722, 77.359323)
532: NotahBegayIII 75.370957; 90% interval: (71.818313, 82.426571)
533: GeoffOgilvy 75.386371; 90% interval: (72.640201, 83.557044)
534: EstebanToledo 75.401491; 90% interval: (72.364499, 77.218574)
535: BrianWatts 75.422609; 90% interval: (70.373626, 80.970538)
536: DavidBranham 75.423921; 90% interval: (70.725040, 78.165119)
537: ArjunAtwal 75.431214; 90% interval: (71.664425, 76.811945)
538: BobbyCochran 75.441728; 90% interval: (71.328578, 83.439870)
539: BrianWilson 75.475901; 90% interval: (71.818313, 77.817546)
540: KrisMoe 75.480928; 90% interval: (71.818313, 77.006191)
541: BrentGeiberger 75.509484; 90% interval: (71.818313, 76.881375)
542: BubbaWatson 75.531673; 90% interval: (71.990207, 78.969148)
543: FranklinLangham 75.542451; 90% interval: (71.777958, 78.446316)
544: AkioSadakata 75.543361; 90% interval: (71.818313, 83.292478)
545: MarkO'Meara 75.583995; 90% interval: (71.818313, 78.104388)
546: SkipKendall 75.589159; 90% interval: (70.116940, 80.009620)
547: DougBarron 75.600323; 90% interval: (72.686327, 76.865383)
548: PatrickDamron 75.612752; 90% interval: (71.697257, 78.196796)
549: DavidEdwards 75.708171; 90% interval: (71.818313, 77.696390)
550: ChrisRiley 75.746906; 90% interval: (70.690454, 80.192389)
551: ScottHeyn 75.772219; 90% interval: (71.818313, 77.189356)
552: MiguelRivera 75.772585; 90% interval: (71.860434, 79.198537)
553: LeifOlsen 75.790712; 90% interval: (71.818313, 79.377343)
554: KellyMitchum 75.900706; 90% interval: (71.818313, 78.088694)
555: DavisLoveIII 75.955253; 90% interval: (70.620639, 81.102135)
556: GregMeyer 75.965983; 90% interval: (71.818313, 78.543976)
557: IanLeggatt 76.051833; 90% interval: (71.818313, 79.022040)
558: VictorSchwamkrug 76.088381; 90% interval: (71.818313, 78.724215)
559: EliZackheim 76.101858; 90% interval: (73.561970, 84.865818)
560: BillyAndrade 76.133851; 90% interval: (71.818313, 78.068243)
561: DarrellKestner 76.165528; 90% interval: (71.136084, 78.746035)
562: SeanMurphy 76.193108; 90% interval: (70.255545, 80.034028)
563: ScottDunlap 76.204850; 90% interval: (71.096147, 78.026622)
564: DudleyHart 76.262550; 90% interval: (69.607774, 78.211454)
565: DannyEdwards 76.332743; 90% interval: (70.535867, 78.076078)
566: GregNorman 76.463210; 90% interval: (69.914659, 84.670189)
567: RobertGamez 76.463624; 90% interval: (71.818313, 82.796112)
568: JimmyGreen 76.484980; 90% interval: (74.000413, 79.125170)
569: ScottSimpson 76.561858; 90% interval: (72.116060, 78.073469)
570: DennisPaulson 76.597385; 90% interval: (74.231083, 80.763594)
571: RogerTambellini 76.667619; 90% interval: (71.818313, 78.985622)
572: BrianBateman 76.673844; 90% interval: (70.187471, 82.837191)
573: BradAdamonis 76.729777; 90% interval: (71.818313, 77.822653)
574: DavidGossett 76.805698; 90% interval: (72.157222, 79.291361)
575: DeanA.Wilson 76.807749; 90% interval: (71.812502, 81.519920)
576: RussCochran 76.865117; 90% interval: (72.286323, 79.505408)
577: DavidSutherland 76.872461; 90% interval: (71.818313, 78.333107)
578: TomWatson 77.004770; 90% interval: (71.523573, 80.092900)
579: NickPrice 77.015955; 90% interval: (72.116850, 78.742128)
580: ThomasLevet 77.080273; 90% interval: (72.694812, 79.717584)
581: MikeSpringer 77.108276; 90% interval: (69.912821, 84.437226)
582: DavidFrost 77.128678; 90% interval: (72.695904, 80.098008)
583: FrankBensel 77.159880; 90% interval: (71.876031, 81.049895)
584: BrianKortan 77.183427; 90% interval: (70.201671, 79.778933)
585: MattWeibring 77.300099; 90% interval: (71.818313, 78.764440)
586: AndrewMcLardy 77.435706; 90% interval: (71.632645, 81.386942)
587: KentJones 77.489047; 90% interval: (71.818313, 78.812138)
588: BenCurtis 77.490275; 90% interval: (70.985965, 79.509009)
589: NickGilliam 77.534937; 90% interval: (70.938478, 80.907333)
590: JohnRiegger 77.651270; 90% interval: (71.818313, 79.987637)
591: MikeStandly 77.751242; 90% interval: (71.818313, 79.655864)
592: TyArmstrong 77.901053; 90% interval: (72.547169, 83.074278)
593: BradBryant 77.962671; 90% interval: (69.877172, 82.024617)
594: PierreFulke 78.028745; 90% interval: (71.996713, 82.943628)
595: TimClark 78.041545; 90% interval: (72.129058, 85.259594)
596: BrianHarman 78.588884; 90% interval: (71.818313, 83.232394)
597: BobAckerman 78.641958; 90% interval: (71.818313, 82.666595)
598: DennisColligan 78.665644; 90% interval: (71.818313, 82.519481)
599: RickFehr 78.864267; 90% interval: (73.065569, 82.801983)
600: ToshiIzawa 79.049189; 90% interval: (70.566723, 85.028566)
601: MichelleWie 79.086877; 90% interval: (72.267396, 82.618260)
602: JasonGore 79.319358; 90% interval: (71.818313, 87.248540)
603: TrippIsenhour 79.325457; 90% interval: (72.559681, 81.779186)
604: ThongchaiJaidee 79.962592; 90% interval: (71.818313, 86.828954)
